radar_id,longitude,latitude,interval_start_time,altitude_band,number_of_measurements,avg_u_speed,avg_v_speed,avg_bird_density
6410,3.0654,51.1927,2013-04-07 00:20:00+00,2,35,0,0,0
6451,4.451,50.901,2013-04-07 00:20:00+00,1,14,7.63493,3.56884,118.73999
6451,4.451,50.901,2013-04-07 00:20:00+00,2,3,8.18019,3.11606,11.63904
6477,5.5045,49.914,2013-04-07 00:20:00+00,1,7,0.84191,0.80726,37.10955
6477,5.5045,49.914,2013-04-07 00:20:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-07 00:40:00+00,1,28,7.38602,1.73901,192.61716
6234,4.7899,52.9533,2013-04-07 00:40:00+00,2,63,0,0,0
6260,5.1783,52.1017,2013-04-07 00:40:00+00,1,28,11.70704,3.16064,275.55775
6260,5.1783,52.1017,2013-04-07 00:40:00+00,2,54,0,0,0
6410,3.0654,51.1927,2013-04-07 00:40:00+00,1,28,9.42114,2.52272,125.99581
6410,3.0654,51.1927,2013-04-07 00:40:00+00,2,34,0,0,0
6477,5.5045,49.914,2013-04-07 00:40:00+00,1,7,0.89805,0.79102,39.38551
6477,5.5045,49.914,2013-04-07 00:40:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-07 01:00:00+00,1,28,8.17455,1.66709,205.93529
6234,4.7899,52.9533,2013-04-07 01:00:00+00,2,63,0,0,0
6260,5.1783,52.1017,2013-04-07 01:00:00+00,1,28,11.70684,2.78515,289.25739
6260,5.1783,52.1017,2013-04-07 01:00:00+00,2,50,0,0,0
6410,3.0654,51.1927,2013-04-07 01:00:00+00,1,28,9.39499,2.30985,124.58305
6410,3.0654,51.1927,2013-04-07 01:00:00+00,2,35,0,0,0
6477,5.5045,49.914,2013-04-07 01:00:00+00,1,14,1.06194,0.72249,42.67022
6477,5.5045,49.914,2013-04-07 01:00:00+00,2,17,0,0,0
6234,4.7899,52.9533,2013-04-07 01:20:00+00,1,28,8.81033,1.44137,226.18962
6234,4.7899,52.9533,2013-04-07 01:20:00+00,2,61,0,0,0
6260,5.1783,52.1017,2013-04-07 01:20:00+00,1,28,11.22207,2.74990,292.90289
6260,5.1783,52.1017,2013-04-07 01:20:00+00,2,48,0,0,0
6410,3.0654,51.1927,2013-04-07 01:20:00+00,1,28,9.92060,2.13381,123.96590
6410,3.0654,51.1927,2013-04-07 01:20:00+00,2,35,0,0,0
6477,5.5045,49.914,2013-04-07 01:20:00+00,1,7,1.18359,0.62782,48.19101
6477,5.5045,49.914,2013-04-07 01:20:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-07 01:40:00+00,1,28,9.85485,0.92962,269.57431
6234,4.7899,52.9533,2013-04-07 01:40:00+00,2,61,0,0,0
6260,5.1783,52.1017,2013-04-07 01:40:00+00,1,28,10.54252,2.51214,299.17389
6260,5.1783,52.1017,2013-04-07 01:40:00+00,2,48,0,0,0
6410,3.0654,51.1927,2013-04-07 01:40:00+00,1,28,10.96173,1.79639,130.95687
6410,3.0654,51.1927,2013-04-07 01:40:00+00,2,33,0,0,0
6477,5.5045,49.914,2013-04-07 01:40:00+00,1,7,1.29800,0.53381,53.50697
6477,5.5045,49.914,2013-04-07 01:40:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-07 02:00:00+00,1,28,10.00382,0.43253,283.43768
6234,4.7899,52.9533,2013-04-07 02:00:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-07 02:00:00+00,1,28,10.17867,2.47138,299.08344
6260,5.1783,52.1017,2013-04-07 02:00:00+00,2,48,0,0,0
6410,3.0654,51.1927,2013-04-07 02:00:00+00,1,28,12.05232,1.96701,135.88716
6410,3.0654,51.1927,2013-04-07 02:00:00+00,2,30,0,0,0
6451,4.451,50.901,2013-04-07 02:00:00+00,1,14,9.17721,2.93299,216.23861
6451,4.451,50.901,2013-04-07 02:00:00+00,2,3,10.98666,4.32930,15.94870
6477,5.5045,49.914,2013-04-07 02:00:00+00,1,14,1.38582,0.51568,52.33358
6477,5.5045,49.914,2013-04-07 02:00:00+00,2,15,0,0,0
6234,4.7899,52.9533,2013-04-07 02:20:00+00,1,28,9.72153,-0.04014,256.25732
6234,4.7899,52.9533,2013-04-07 02:20:00+00,2,59,0,0,0
6260,5.1783,52.1017,2013-04-07 02:20:00+00,1,28,10.39500,2.12096,323.45656
6260,5.1783,52.1017,2013-04-07 02:20:00+00,2,50,0,0,0
6410,3.0654,51.1927,2013-04-07 02:20:00+00,1,28,12.32223,1.72421,130.94023
6410,3.0654,51.1927,2013-04-07 02:20:00+00,2,31,0,0,0
6451,4.451,50.901,2013-04-07 02:20:00+00,1,7,9.30798,2.89779,227.07397
6451,4.451,50.901,2013-04-07 02:20:00+00,2,1,9.30650,4.36900,22.88700
6477,5.5045,49.914,2013-04-07 02:20:00+00,1,7,1.43558,0.52285,49.56009
6477,5.5045,49.914,2013-04-07 02:20:00+00,2,7,0,0,0
6234,4.7899,52.9533,2013-04-07 02:40:00+00,1,28,9.22139,-0.01883,231.37610
6234,4.7899,52.9533,2013-04-07 02:40:00+00,2,63,0,0,0
6260,5.1783,52.1017,2013-04-07 02:40:00+00,1,28,10.97843,1.46329,381.87743
6260,5.1783,52.1017,2013-04-07 02:40:00+00,2,48,0,0,0
6410,3.0654,51.1927,2013-04-07 02:40:00+00,1,28,11.82088,1.26836,118.65874
6410,3.0654,51.1927,2013-04-07 02:40:00+00,2,34,0,0,0
6451,4.451,50.901,2013-04-07 02:40:00+00,1,14,9.58595,2.56442,229.12472
6451,4.451,50.901,2013-04-07 02:40:00+00,2,2,9.08533,4.32551,16.39955
6477,5.5045,49.914,2013-04-07 02:40:00+00,1,7,1.36976,0.47629,49.05217
6477,5.5045,49.914,2013-04-07 02:40:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-07 03:00:00+00,1,28,8.61076,0.10346,210.56724
6234,4.7899,52.9533,2013-04-07 03:00:00+00,2,60,0,0,0
6260,5.1783,52.1017,2013-04-07 03:00:00+00,1,28,11.60019,0.92787,439.11007
6260,5.1783,52.1017,2013-04-07 03:00:00+00,2,48,0,0,0
6410,3.0654,51.1927,2013-04-07 03:00:00+00,1,28,11.02547,0.98957,103.10973
6410,3.0654,51.1927,2013-04-07 03:00:00+00,2,29,0,0,0
6451,4.451,50.901,2013-04-07 03:00:00+00,1,28,9.98846,2.14580,233.99088
6451,4.451,50.901,2013-04-07 03:00:00+00,2,4,9.20831,4.02848,15.12090
6477,5.5045,49.914,2013-04-07 03:00:00+00,1,14,1.43039,0.42258,47.36727
6477,5.5045,49.914,2013-04-07 03:00:00+00,2,18,0,0,0
6234,4.7899,52.9533,2013-04-07 03:20:00+00,1,28,8.36209,0.52357,196.76167
6234,4.7899,52.9533,2013-04-07 03:20:00+00,2,63,0,0,0
6260,5.1783,52.1017,2013-04-07 03:20:00+00,1,28,11.83037,0.85996,471.07146
6260,5.1783,52.1017,2013-04-07 03:20:00+00,2,50,0,0,0
6410,3.0654,51.1927,2013-04-07 03:20:00+00,1,28,10.40515,0.91022,91.78351
6410,3.0654,51.1927,2013-04-07 03:20:00+00,2,31,0,0,0
6451,4.451,50.901,2013-04-07 03:20:00+00,1,21,10.91408,1.30725,275.44843
6451,4.451,50.901,2013-04-07 03:20:00+00,2,3,10.53960,2.91891,23.10890
6477,5.5045,49.914,2013-04-07 03:20:00+00,1,7,1.29476,0.48813,34.29991
6477,5.5045,49.914,2013-04-07 03:20:00+00,2,7,0,0,0
6234,4.7899,52.9533,2013-04-07 03:40:00+00,1,28,7.42299,0.88215,165.51456
6234,4.7899,52.9533,2013-04-07 03:40:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-07 03:40:00+00,1,28,12.05477,1.32299,466.88467
6260,5.1783,52.1017,2013-04-07 03:40:00+00,2,47,0,0,0
6410,3.0654,51.1927,2013-04-07 03:40:00+00,1,28,9.32548,1.22026,84.49642
6410,3.0654,51.1927,2013-04-07 03:40:00+00,2,32,0,0,0
6451,4.451,50.901,2013-04-07 03:40:00+00,1,28,11.56112,0.79632,310.94978
6451,4.451,50.901,2013-04-07 03:40:00+00,2,4,11.21438,2.75927,26.00530
6477,5.5045,49.914,2013-04-07 03:40:00+00,1,7,1.08181,0.59440,27.28141
6477,5.5045,49.914,2013-04-07 03:40:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-07 04:00:00+00,1,28,7.93024,0.05378,187.03034
6234,4.7899,52.9533,2013-04-07 04:00:00+00,2,65,0,0,0
6260,5.1783,52.1017,2013-04-07 04:00:00+00,1,21,10.95483,0.85299,459.62403
6260,5.1783,52.1017,2013-04-07 04:00:00+00,2,39,0,0,0
6410,3.0654,51.1927,2013-04-07 04:00:00+00,1,28,8.70033,2.03984,83.73572
6410,3.0654,51.1927,2013-04-07 04:00:00+00,2,37,0,0,0
6451,4.451,50.901,2013-04-07 04:00:00+00,1,21,10.87534,1.23622,306.25816
6451,4.451,50.901,2013-04-07 04:00:00+00,2,5,10.89968,2.12832,26.28647
6477,5.5045,49.914,2013-04-07 04:00:00+00,1,14,0.77642,1.31272,31.43281
6477,5.5045,49.914,2013-04-07 04:00:00+00,2,16,0,0,0
6234,4.7899,52.9533,2013-04-07 04:20:00+00,1,28,8.82465,-0.93634,195.39936
6234,4.7899,52.9533,2013-04-07 04:20:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-07 04:20:00+00,1,28,9.44492,0.46241,400.85707
6260,5.1783,52.1017,2013-04-07 04:20:00+00,2,51,0,0,0
6410,3.0654,51.1927,2013-04-07 04:20:00+00,1,28,7.03376,2.05353,71.32811
6410,3.0654,51.1927,2013-04-07 04:20:00+00,2,30,0,0,0
6451,4.451,50.901,2013-04-07 04:20:00+00,1,28,7.96919,3.69794,179.20990
6451,4.451,50.901,2013-04-07 04:20:00+00,2,7,10.65927,1.76371,14.11419
6477,5.5045,49.914,2013-04-07 04:20:00+00,1,7,0.54384,1.45869,39.54777
6477,5.5045,49.914,2013-04-07 04:20:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-07 04:40:00+00,1,28,7.63921,-1.04566,199.30238
6234,4.7899,52.9533,2013-04-07 04:40:00+00,2,61,0,0,0
6260,5.1783,52.1017,2013-04-07 04:40:00+00,1,28,8.90751,1.07232,357.02525
6260,5.1783,52.1017,2013-04-07 04:40:00+00,2,48,1.43314,-0.45160,14.59474
6410,3.0654,51.1927,2013-04-07 04:40:00+00,1,28,5.80857,1.79335,51.96953
6410,3.0654,51.1927,2013-04-07 04:40:00+00,2,32,0,0,0
6451,4.451,50.901,2013-04-07 04:40:00+00,1,25,7.86629,6.08705,87.85207
6477,5.5045,49.914,2013-04-07 04:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 04:40:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-07 05:00:00+00,1,28,7.33539,-0.94330,202.36624
6234,4.7899,52.9533,2013-04-07 05:00:00+00,2,63,0,0,0
6260,5.1783,52.1017,2013-04-07 05:00:00+00,1,28,9.50644,1.30404,343.66776
6260,5.1783,52.1017,2013-04-07 05:00:00+00,2,51,2.27617,-1.07339,20.68842
6410,3.0654,51.1927,2013-04-07 05:00:00+00,1,28,4.38526,1.57239,53.85580
6410,3.0654,51.1927,2013-04-07 05:00:00+00,2,31,0,0,0
6451,4.451,50.901,2013-04-07 05:00:00+00,1,19,7.88513,6.46826,77.48367
6477,5.5045,49.914,2013-04-07 05:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-07 05:00:00+00,2,17,0,0,0
6234,4.7899,52.9533,2013-04-07 05:20:00+00,1,28,6.41588,-0.98050,165.29259
6234,4.7899,52.9533,2013-04-07 05:20:00+00,2,60,0,0,0
6260,5.1783,52.1017,2013-04-07 05:20:00+00,1,28,9.22974,1.44379,352.10737
6260,5.1783,52.1017,2013-04-07 05:20:00+00,2,52,2.56156,-1.59796,20.12394
6410,3.0654,51.1927,2013-04-07 05:20:00+00,1,28,4.27117,1.95306,60.40437
6410,3.0654,51.1927,2013-04-07 05:20:00+00,2,31,0,0,0
6451,4.451,50.901,2013-04-07 05:20:00+00,1,15,7.14252,6.18697,138.21346
6477,5.5045,49.914,2013-04-07 05:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 05:20:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-07 05:40:00+00,1,28,4.81464,-0.52822,126.90488
6234,4.7899,52.9533,2013-04-07 05:40:00+00,2,60,0,0,0
6260,5.1783,52.1017,2013-04-07 05:40:00+00,1,28,8.91988,1.31774,369.92258
6260,5.1783,52.1017,2013-04-07 05:40:00+00,2,52,1.99573,-1.25053,14.20376
6410,3.0654,51.1927,2013-04-07 05:40:00+00,1,28,4.06795,2.38517,81.75717
6410,3.0654,51.1927,2013-04-07 05:40:00+00,2,35,0,0,0
6451,4.451,50.901,2013-04-07 05:40:00+00,1,16,7.05741,6.71663,74.24236
6477,5.5045,49.914,2013-04-07 05:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 05:40:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-07 06:00:00+00,1,28,3.49647,-0.36806,102.98203
6234,4.7899,52.9533,2013-04-07 06:00:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-07 06:00:00+00,1,28,8.03413,1.88452,344.71642
6260,5.1783,52.1017,2013-04-07 06:00:00+00,2,54,0,0,0
6410,3.0654,51.1927,2013-04-07 06:00:00+00,1,28,3.94564,2.54147,82.27793
6410,3.0654,51.1927,2013-04-07 06:00:00+00,2,28,0,0,0
6451,4.451,50.901,2013-04-07 06:00:00+00,1,13,6.43120,6.57699,48.33846
6477,5.5045,49.914,2013-04-07 06:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-07 06:00:00+00,2,15,0,0,0
6234,4.7899,52.9533,2013-04-07 06:20:00+00,1,28,2.83680,-0.17730,87.57391
6234,4.7899,52.9533,2013-04-07 06:20:00+00,2,63,0,0,0
6260,5.1783,52.1017,2013-04-07 06:20:00+00,1,28,6.90093,2.62655,334.55030
6260,5.1783,52.1017,2013-04-07 06:20:00+00,2,54,0,0,0
6410,3.0654,51.1927,2013-04-07 06:20:00+00,1,28,4.18601,2.19623,86.87611
6410,3.0654,51.1927,2013-04-07 06:20:00+00,2,33,0,0,0
6451,4.451,50.901,2013-04-07 06:20:00+00,1,7,4.60037,7.60142,38.54557
6477,5.5045,49.914,2013-04-07 06:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 06:20:00+00,2,7,0,0,0
6234,4.7899,52.9533,2013-04-07 06:40:00+00,1,28,2.45489,0.08030,86.44906
6234,4.7899,52.9533,2013-04-07 06:40:00+00,2,60,0,0,0
6260,5.1783,52.1017,2013-04-07 06:40:00+00,1,28,5.94121,2.95307,317.02235
6260,5.1783,52.1017,2013-04-07 06:40:00+00,2,56,0,0,0
6410,3.0654,51.1927,2013-04-07 06:40:00+00,1,28,4.43663,1.78058,100.61125
6410,3.0654,51.1927,2013-04-07 06:40:00+00,2,36,0,0,0
6451,4.451,50.901,2013-04-07 06:40:00+00,1,9,4.38474,7.56828,27.87288
6477,5.5045,49.914,2013-04-07 06:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 06:40:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-07 07:00:00+00,1,28,2.13858,-0.08489,77.76413
6234,4.7899,52.9533,2013-04-07 07:00:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-07 07:00:00+00,1,28,5.02967,3.35523,283.03371
6260,5.1783,52.1017,2013-04-07 07:00:00+00,2,53,0,0,0
6410,3.0654,51.1927,2013-04-07 07:00:00+00,1,28,4.63889,2.00789,107.23525
6410,3.0654,51.1927,2013-04-07 07:00:00+00,2,41,0,0,0
6451,4.451,50.901,2013-04-07 07:00:00+00,1,8,4.54899,8.24890,41.97334
6477,5.5045,49.914,2013-04-07 07:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-07 07:00:00+00,2,17,0,0,0
6234,4.7899,52.9533,2013-04-07 07:20:00+00,1,28,1.80117,0.11963,73.89366
6234,4.7899,52.9533,2013-04-07 07:20:00+00,2,67,0,0,0
6260,5.1783,52.1017,2013-04-07 07:20:00+00,1,28,4.49641,3.91430,257.69799
6260,5.1783,52.1017,2013-04-07 07:20:00+00,2,51,0,0,0
6410,3.0654,51.1927,2013-04-07 07:20:00+00,1,28,4.75376,1.92004,99.99759
6410,3.0654,51.1927,2013-04-07 07:20:00+00,2,38,0,0,0
6451,4.451,50.901,2013-04-07 07:20:00+00,1,8,5.28646,8.48440,87.33370
6477,5.5045,49.914,2013-04-07 07:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 07:20:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-07 07:40:00+00,1,28,1.79280,0.20514,81.77662
6234,4.7899,52.9533,2013-04-07 07:40:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-07 07:40:00+00,1,28,4.15980,4.45181,233.79210
6260,5.1783,52.1017,2013-04-07 07:40:00+00,2,51,0,0,0
6410,3.0654,51.1927,2013-04-07 07:40:00+00,1,28,4.80421,1.75114,84.15617
6410,3.0654,51.1927,2013-04-07 07:40:00+00,2,39,0,0,0
6451,4.451,50.901,2013-04-07 07:40:00+00,1,8,6.24251,9.33314,97.45679
6477,5.5045,49.914,2013-04-07 07:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 07:40:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-07 08:00:00+00,1,28,2.11834,0.49369,84.80920
6234,4.7899,52.9533,2013-04-07 08:00:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-07 08:00:00+00,1,28,4.11288,4.79793,217.41064
6260,5.1783,52.1017,2013-04-07 08:00:00+00,2,51,0,0,0
6410,3.0654,51.1927,2013-04-07 08:00:00+00,1,28,5.02288,1.45765,73.80226
6410,3.0654,51.1927,2013-04-07 08:00:00+00,2,38,0,0,0
6451,4.451,50.901,2013-04-07 08:00:00+00,1,8,6.83685,9.14973,84.31321
6451,4.451,50.901,2013-04-07 08:00:00+00,2,1,0,0,0
6477,5.5045,49.914,2013-04-07 08:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-07 08:00:00+00,2,15,0,0,0
6234,4.7899,52.9533,2013-04-07 08:20:00+00,1,28,2.45395,0.99933,88.95136
6234,4.7899,52.9533,2013-04-07 08:20:00+00,2,65,0,0,0
6260,5.1783,52.1017,2013-04-07 08:20:00+00,1,28,4.15878,4.55197,187.26919
6260,5.1783,52.1017,2013-04-07 08:20:00+00,2,50,0,0,0
6410,3.0654,51.1927,2013-04-07 08:20:00+00,1,28,4.54982,1.57273,78.22407
6410,3.0654,51.1927,2013-04-07 08:20:00+00,2,34,0,0,0
6451,4.451,50.901,2013-04-07 08:20:00+00,1,8,6.79527,7.52285,85.88341
6477,5.5045,49.914,2013-04-07 08:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 08:20:00+00,2,10,0,0,0
6234,4.7899,52.9533,2013-04-07 08:40:00+00,1,28,3.20638,1.48649,108.35948
6234,4.7899,52.9533,2013-04-07 08:40:00+00,2,63,0,0,0
6260,5.1783,52.1017,2013-04-07 08:40:00+00,1,28,4.01764,4.47746,154.31464
6260,5.1783,52.1017,2013-04-07 08:40:00+00,2,50,0,0,0
6410,3.0654,51.1927,2013-04-07 08:40:00+00,1,28,4.45029,1.54856,82.33454
6410,3.0654,51.1927,2013-04-07 08:40:00+00,2,36,0,0,0
6451,4.451,50.901,2013-04-07 08:40:00+00,1,8,6.17813,6.72491,90.77865
6477,5.5045,49.914,2013-04-07 08:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 08:40:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-07 09:00:00+00,1,28,3.87210,1.90111,121.59150
6234,4.7899,52.9533,2013-04-07 09:00:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-07 09:00:00+00,1,28,4.04596,4.12761,153.15523
6260,5.1783,52.1017,2013-04-07 09:00:00+00,2,47,0,0,0
6410,3.0654,51.1927,2013-04-07 09:00:00+00,1,28,4.17829,1.55081,83.75578
6410,3.0654,51.1927,2013-04-07 09:00:00+00,2,36,0,0,0
6451,4.451,50.901,2013-04-07 09:00:00+00,1,11,5.96460,5.25144,73.55211
6451,4.451,50.901,2013-04-07 09:00:00+00,2,1,0,0,0
6477,5.5045,49.914,2013-04-07 09:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-07 09:00:00+00,2,19,0,0,0
6234,4.7899,52.9533,2013-04-07 09:20:00+00,1,28,3.84655,1.95462,108.53900
6234,4.7899,52.9533,2013-04-07 09:20:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-07 09:20:00+00,1,28,4.16279,3.81186,186.71266
6260,5.1783,52.1017,2013-04-07 09:20:00+00,2,52,0,0,0
6410,3.0654,51.1927,2013-04-07 09:20:00+00,1,28,3.96879,1.42402,95.37284
6410,3.0654,51.1927,2013-04-07 09:20:00+00,2,35,0,0,0
6451,4.451,50.901,2013-04-07 09:20:00+00,1,14,6.43165,4.72384,68.11524
6477,5.5045,49.914,2013-04-07 09:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 09:20:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-07 09:40:00+00,1,28,3.18423,1.83302,86.52270
6234,4.7899,52.9533,2013-04-07 09:40:00+00,2,69,0,0,0
6260,5.1783,52.1017,2013-04-07 09:40:00+00,1,28,4.38061,3.31866,203.58778
6260,5.1783,52.1017,2013-04-07 09:40:00+00,2,47,0,0,0
6410,3.0654,51.1927,2013-04-07 09:40:00+00,1,28,3.97117,1.45869,113.85019
6410,3.0654,51.1927,2013-04-07 09:40:00+00,2,36,0,0,0
6451,4.451,50.901,2013-04-07 09:40:00+00,1,17,5.47366,3.14767,69.88403
6477,5.5045,49.914,2013-04-07 09:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 09:40:00+00,2,7,0,0,0
6234,4.7899,52.9533,2013-04-07 10:00:00+00,1,28,2.71875,1.49995,76.05969
6234,4.7899,52.9533,2013-04-07 10:00:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-07 10:00:00+00,1,28,4.08907,2.93087,214.39850
6260,5.1783,52.1017,2013-04-07 10:00:00+00,2,49,0,0,0
6410,3.0654,51.1927,2013-04-07 10:00:00+00,1,28,3.78827,1.58780,125.85857
6410,3.0654,51.1927,2013-04-07 10:00:00+00,2,39,0,0,0
6451,4.451,50.901,2013-04-07 10:00:00+00,1,18,3.18573,2.79748,65.44653
6451,4.451,50.901,2013-04-07 10:00:00+00,2,3,0,0,0
6477,5.5045,49.914,2013-04-07 10:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-07 10:00:00+00,2,17,0,0,0
6234,4.7899,52.9533,2013-04-07 10:20:00+00,1,28,2.15109,1.10764,65.46464
6234,4.7899,52.9533,2013-04-07 10:20:00+00,2,67,0,0,0
6260,5.1783,52.1017,2013-04-07 10:20:00+00,1,28,3.90051,2.71758,206.81387
6260,5.1783,52.1017,2013-04-07 10:20:00+00,2,46,0,0,0
6410,3.0654,51.1927,2013-04-07 10:20:00+00,1,28,3.38473,1.86250,122.26572
6410,3.0654,51.1927,2013-04-07 10:20:00+00,2,36,0,0,0
6451,4.451,50.901,2013-04-07 10:20:00+00,1,16,1.95392,2.56213,66.24459
6451,4.451,50.901,2013-04-07 10:20:00+00,2,2,0,0,0
6477,5.5045,49.914,2013-04-07 10:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 10:20:00+00,2,7,0,0,0
6234,4.7899,52.9533,2013-04-07 10:40:00+00,1,28,2.03002,1.52407,66.15690
6234,4.7899,52.9533,2013-04-07 10:40:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-07 10:40:00+00,1,28,3.98319,2.49521,213.96358
6260,5.1783,52.1017,2013-04-07 10:40:00+00,2,47,0,0,0
6410,3.0654,51.1927,2013-04-07 10:40:00+00,1,28,2.91597,1.86424,120.79082
6410,3.0654,51.1927,2013-04-07 10:40:00+00,2,37,0,0,0
6451,4.451,50.901,2013-04-07 10:40:00+00,1,14,1.38453,2.67688,58.54148
6451,4.451,50.901,2013-04-07 10:40:00+00,2,2,0,0,0
6477,5.5045,49.914,2013-04-07 10:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 10:40:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-07 11:00:00+00,1,28,2.32110,1.65636,70.44322
6234,4.7899,52.9533,2013-04-07 11:00:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-07 11:00:00+00,1,28,3.77944,2.08043,211.82946
6260,5.1783,52.1017,2013-04-07 11:00:00+00,2,46,0,0,0
6410,3.0654,51.1927,2013-04-07 11:00:00+00,1,21,2.62771,2.00977,118.94158
6410,3.0654,51.1927,2013-04-07 11:00:00+00,2,30,0,0,0
6451,4.451,50.901,2013-04-07 11:00:00+00,1,19,0.25768,1.69950,53.10657
6451,4.451,50.901,2013-04-07 11:00:00+00,2,2,0,0,0
6477,5.5045,49.914,2013-04-07 11:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-07 11:00:00+00,2,14,0,0,0
6234,4.7899,52.9533,2013-04-07 11:20:00+00,1,28,2.28762,1.53661,74.60055
6234,4.7899,52.9533,2013-04-07 11:20:00+00,2,68,0,0,0
6260,5.1783,52.1017,2013-04-07 11:20:00+00,1,28,3.49570,1.75197,208.06690
6260,5.1783,52.1017,2013-04-07 11:20:00+00,2,51,0,0,0
6410,3.0654,51.1927,2013-04-07 11:20:00+00,1,28,2.39600,2.20232,122.59062
6410,3.0654,51.1927,2013-04-07 11:20:00+00,2,38,0,0,0
6451,4.451,50.901,2013-04-07 11:20:00+00,1,21,-0.75628,1.19732,43.65744
6477,5.5045,49.914,2013-04-07 11:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 11:20:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-07 11:40:00+00,1,28,2.17799,1.54420,73.95581
6234,4.7899,52.9533,2013-04-07 11:40:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-07 11:40:00+00,1,28,3.22910,1.61666,192.69590
6260,5.1783,52.1017,2013-04-07 11:40:00+00,2,51,0,0,0
6410,3.0654,51.1927,2013-04-07 11:40:00+00,1,28,2.24129,2.35906,128.77603
6410,3.0654,51.1927,2013-04-07 11:40:00+00,2,37,0,0,0
6451,4.451,50.901,2013-04-07 11:40:00+00,1,20,-1.52694,1.28414,41.57014
6451,4.451,50.901,2013-04-07 11:40:00+00,2,3,0,0,0
6477,5.5045,49.914,2013-04-07 11:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-07 11:40:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-07 12:00:00+00,1,28,2.01440,1.15926,75.01440
6234,4.7899,52.9533,2013-04-07 12:00:00+00,2,69,0,0,0
6260,5.1783,52.1017,2013-04-07 12:00:00+00,1,28,2.79625,1.34509,174.54075
6260,5.1783,52.1017,2013-04-07 12:00:00+00,2,51,0,0,0
6410,3.0654,51.1927,2013-04-07 12:00:00+00,1,28,2.28038,2.35140,123.04196
6410,3.0654,51.1927,2013-04-07 12:00:00+00,2,36,0,0,0
6451,4.451,50.901,2013-04-07 12:00:00+00,1,20,-1.41937,1.32303,36.44052
6477,5.5045,49.914,2013-04-07 12:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-07 12:00:00+00,2,19,0,0,0
6234,4.7899,52.9533,2013-04-07 12:20:00+00,1,28,1.99568,1.22622,61.59042
